cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,10/2/20,10/6/20,Siena College/The New York Times Upshot,660,lv,1.396145,0.3698544,48,48.50057,48.78969,,70645,132100,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,609,lv,0.2699486,0,49.72,48.32015,49.86505,,70464,131318,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,1021,lv,0.3942006,0,46.57,45.17588,46.71108,,70413,131216,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,998,lv,0.3692864,0,50,48.59998,50.03231,,70363,131114,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,1239,lv,0.446083,0.0045413,51.37,49.96996,51.0618,T,70312,131007,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/10/20,9/25/20,"University of Nevada, Las Vegas",641,lv,0.6832386,0.003779,46,47.05048,48.05642,,70005,130403,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/23/20,9/25/20,Rasmussen Reports/Pulse Opinion Research,750,lv,0.8990448,0.0348083,49,49.22907,50.07239,,69994,130354,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/15/20,9/21/20,ALG Research,800,lv,0.6341712,0.0035076,47,46.03243,46.79227,,69977,130317,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/20/20,9/23/20,Fox News/Beacon Research/Shaw & Co. Research,810,lv,1.459643,0.0403664,52,51.47828,52.21066,,69960,130282,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,9/8/20,9/10/20,Siena College/The New York Times Upshot,462,lv,1.000391,0,46,46.49916,47.81038,,69417,129276,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,8/20/20,8/30/20,"University of Nevada, Las Vegas",682,lv,0.7163944,0,44,45.04567,46.40464,,68302,127924,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,4/27/20,4/30/20,ALG Research,763,lv,0.6237091,0,49,48.02998,50.64181,,66142,122928,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,2/19/20,2/21/20,AtlasIntel,1100,rv,0.9533595,0,43.7,45.26638,47.41068,,64494,118755,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,1/5/20,1/8/20,Fox News/Beacon Research/Shaw & Co. Research,1505,rv,1.693144,0,47,47.31977,49.58478,,63245,115578,,,
2020,Nevada,10/21/20,Joseph R. Biden Jr.,11/10/19,11/13/19,Fox News/Beacon Research/Shaw & Co. Research,1506,rv,1.727413,0,47,47.31977,49.06948,,62629,113064,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/21/20,10/19/20,SurveyMonkey,1452,lv,0.4282576,0.4282576,46,44.65842,44.81038,T,71488,133926,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/21/20,10/18/20,SurveyMonkey,1394,lv,0,0,46,44.65842,44.82937,T,71403,133743,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/20/20,10/17/20,SurveyMonkey,1364,lv,0.0142097,0.0140328,46,44.65842,44.85036,T,71321,133581,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/19/20,10/16/20,SurveyMonkey,1339,lv,0.0138772,0.013618,46,44.65842,44.87311,T,71263,133464,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/18/20,10/15/20,SurveyMonkey,1292,lv,0.0133253,0.0129934,45,43.66197,43.90118,T,71202,133337,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/17/20,10/14/20,SurveyMonkey,1225,lv,0.0125771,0.0121855,45,43.66197,43.93462,T,71128,133187,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/16/20,10/13/20,SurveyMonkey,1159,lv,0.0118491,0.0114064,46,44.65842,44.95992,T,71034,132980,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/15/20,10/12/20,SurveyMonkey,1124,lv,0.0114459,0.010947,46,44.65842,44.98832,T,70951,132782,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,6/8/20,6/30/20,SurveyMonkey,267,lv,0.1457766,0.0250525,42.21,40.88552,42.11788,,70468,131322,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,7/1/20,7/31/20,SurveyMonkey,910,lv,0.3006437,0.1022114,44.35,43.01465,44.27077,,70417,131220,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,8/1/20,8/31/20,SurveyMonkey,560,lv,0.145813,0.0867978,47,45.65555,46.68951,,70367,131118,,,
2020,Nebraska,10/21/20,Joseph R. Biden Jr.,9/1/20,9/30/20,SurveyMonkey,799,lv,0.101095,0.0878759,40.76,39.4447,40.13403,T,70316,131011,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,Research Co.,1035,lv,1.264341,1.175771,50,51.38525,51.37378,,71362,134017,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/18/20,10/20/20,YouGov,1344,lv,0.7211635,0.7211635,52,53.03085,53.02106,,71542,134013,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/20/20,IBD/TIPP,1016,lv,1.408926,1.35909,48.6,50.01296,50.01319,T,71541,134004,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/19/20,SurveyUSA,1136,lv,2.028216,1.956864,53,52.10508,52.1665,,71535,133986,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/7/20,10/20/20,USC Dornsife/Los Angeles Times,5406,lv,0.9533358,0.7139965,53.67,52.26273,52.30799,T,71532,133981,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/13/20,10/13/20,J.L. Partners,844,lv,0.7855032,0.6204242,52,51.97344,51.98811,,71526,133968,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/17/20,10/18/20,Change Research,2711,lv,1.034925,0.9981802,52,52.54245,52.52323,,71518,133956,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/17/20,10/19/20,SurveyMonkey,9447,lv,0.1284716,0.123627,52,50.96713,50.98626,T,71466,133904,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/17/20,10/18/20,Redfield & Wilton Strategies,2915,lv,0.8785346,0.8467255,51,52.29104,52.28942,,71464,133849,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/22/20,10/8/20,Ipsos,2004,a,0.5245272,0.088264,46.2,49.89839,50.21252,,71448,133813,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/15/20,10/19/20,IBD/TIPP,1046,lv,0.2860974,0.2658515,48.55,49.96293,49.97495,T,71446,133810,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,Léger,821,lv,0.5748197,0.5332237,50,51.90789,51.93679,,71444,133806,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/6/20,10/19/20,USC Dornsife/Los Angeles Times,5488,lv,0.0695485,0.0495207,53.86,52.45315,52.48898,T,71440,133799,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/15/20,10/18/20,Siena College/The New York Times Upshot,987,lv,2.011207,1.870317,50,50.77523,50.8063,,71439,133797,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,SurveyMonkey,13021,lv,0.0538552,0.0498142,53,51.96817,51.99907,T,71381,133720,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,Morning Consult,14994,lv,0.5505095,0.5099199,52,52.55048,52.54396,T,71377,133662,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/15/20,10/17/20,Morning Consult,12000,lv,0.1385394,0.1232542,52,52.55048,52.55346,T,71376,133661,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/14/20,10/16/20,Morning Consult,12000,lv,0.1322846,0.1128467,52,52.55048,52.55391,T,71375,133660,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/13/20,10/15/20,Morning Consult,12000,lv,0.1275571,0.1041179,52,52.55048,52.55057,T,71374,133659,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/16/20,10/18/20,YouGov,1465,lv,0.712638,0.6608288,51,52.03191,52.03322,,71373,133650,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/15/20,10/17/20,RMG Research,1265,lv,0.7150889,0.6376752,51,52.96336,52.99318,,71369,133646,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/14/20,10/18/20,IBD/TIPP,949,lv,0.2568912,0.2296054,49.9,51.313,51.33452,T,71356,133626,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/9/20,10/12/20,Public Religion Research Institute,671.5,lv,1.106968,0.7967849,55,52.85953,52.87821,,71355,133624,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/5/20,10/18/20,USC Dornsife/Los Angeles Times,5557,lv,0.0711111,0.0479815,53.975,52.56842,52.59407,T,71354,133622,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/9/20,9/22/20,Public Religion Research Institute,1561.5,lv,1.87621,0,56,53.8644,54.87093,,71353,133618,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/15/20,10/17/20,SurveyMonkey,19801,lv,0.0749764,0.0665903,53,51.96817,52.00857,T,71299,133559,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/13/20,10/17/20,IBD/TIPP,1021,lv,0.2744506,0.2355465,49.65,51.06309,51.08506,T,71294,133498,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/4/20,10/17/20,USC Dornsife/Los Angeles Times,5674,lv,0.0736465,0.0469115,53.79,52.383,52.4208,T,71293,133496,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/14/20,10/16/20,SurveyMonkey,23331,lv,0.082435,0.0701914,53,51.96817,52.00902,T,71241,133442,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/12/20,10/16/20,IBD/TIPP,1009,lv,0.2703501,0.2223849,50.35,51.76273,51.78135,T,71237,133384,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/3/20,10/16/20,USC Dornsife/Los Angeles Times,5646,lv,0.0746959,0.0447185,53.88,52.4732,52.52762,T,71236,133382,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/13/20,10/15/20,Ipsos,920,lv,0.6460202,0.5271221,51,52.97305,52.97648,,71234,133372,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/13/20,10/15/20,SurveyMonkey,19668,lv,0.0659051,0.0536876,53,51.96817,52.00568,T,71180,133315,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/11/20,10/15/20,IBD/TIPP,951,lv,0.2550021,0.2006207,48.85,50.26306,50.27532,T,71168,133242,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/12/20,AP-NORC,1121,a,1.030327,0.7055314,51,54.14302,54.14602,,71084,133241,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/2/20,10/15/20,USC Dornsife/Los Angeles Times,5543,lv,0.0752067,0.0421028,53.76,52.35293,52.42542,T,71165,133236,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/12/20,Global Strategy Group/GBAO/Navigator Research,1003,rv,0.6540844,0.4418702,53,52.03606,52.06136,,70976,133234,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/7/20,10/12/20,Kaiser Family Foundation,1015,lv,1.672321,1.027996,49,50.45203,50.46199,,71164,133233,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/12/20,10/14/20,SurveyMonkey,17663,lv,0.0563177,0.0438084,53,51.96817,51.99931,T,71106,133165,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/25/20,10/8/20,Edison Research,1378,rv,0.89283,0.2068752,48.1,49.96122,50.29802,,71105,133112,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/13/20,Marist College,896,lv,1.779262,1.280696,54,52.89988,52.92682,,71100,133102,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/12/20,10/14/20,Morning Consult,15499,lv,0.1592916,0.1241566,52,52.55048,52.5442,T,71094,133084,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/11/20,10/13/20,Morning Consult,12000,lv,0.1203526,0.0893613,52,52.55048,52.55589,T,71093,133083,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/10/20,10/12/20,Morning Consult,12000,lv,0.1181417,0.0833511,52,52.55048,52.54647,T,71092,133082,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/5/20,10/12/20,University of Massachusetts Lowell,819,lv,1.267318,0.7346467,53,52.69997,52.78373,,71091,133071,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/13/20,Whitman Insight Strategies,1103,lv,0.8683066,0.6249989,54,52.87303,52.91889,,71088,133063,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/10/20,10/14/20,IBD/TIPP,864,lv,0.2327969,0.1747555,50,51.41295,51.4369,T,71072,133039,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/1/20,10/14/20,USC Dornsife/Los Angeles Times,5433,lv,0.0763302,0.0396925,54.15,52.74384,52.83518,T,71066,133017,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/9/20,10/12/20,NBC News/The Wall Street Journal,1000,rv,1.433212,1.027063,53,53.24162,53.26591,,71065,133013,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/11/20,10/13/20,SurveyMonkey,10395,lv,0.0317658,0.023546,52,50.96713,51.00999,T,71012,132958,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/9/20,10/13/20,Ipsos,882,lv,0.5446518,0.3835008,51,52.97305,52.97239,,71009,132887,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/10/20,10/13/20,Harris Insights & Analytics,2855,rv,1.026899,0.7626278,47,50.04756,50.07863,,71008,132886,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/10/20,10/10/20,Redfield & Wilton Strategies,1679,lv,0.4550582,0.305294,49,50.29189,50.29439,,71001,132875,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/12/20,Qriously,2053,lv,0.8487407,0.5701388,52,54.10105,54.12561,,70996,132858,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/7/20,10/13/20,Rasmussen Reports/Pulse Opinion Research,2500,lv,1.119808,0.7139794,50,52.06508,52.0791,,70995,132857,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/11/20,10/13/20,YouGov,1333,lv,0.5732546,0.4257411,52,53.03085,53.04408,,70989,132844,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/9/20,10/13/20,IBD/TIPP,866,lv,0.23538,0.168145,50.55,51.96257,51.97709,T,70983,132824,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/30/20,10/13/20,USC Dornsife/Los Angeles Times,5257,lv,0.0770742,0.036947,54.23,52.82404,52.93583,T,70980,132817,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/10/20,10/12/20,SurveyMonkey,10971,lv,0.0322722,0.0227425,51.78,50.74697,50.7804,T,70923,132702,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/9/20,10/11/20,SurveyMonkey,19886,lv,0.0565785,0.037809,51.49,50.4568,50.48006,T,70922,132701,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/8/20,10/10/20,SurveyMonkey,25748,lv,0.0714099,0.0450987,52.36,51.32745,51.36285,T,70921,132700,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/7/20,10/9/20,SurveyMonkey,34460,lv,0.0926403,0.051618,52.74,51.70786,51.77795,T,70920,132699,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/6/20,10/8/20,SurveyMonkey,33925,lv,0.0915772,0.0474772,53.35,52.31866,52.40761,T,70919,132698,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/5/20,10/7/20,SurveyMonkey,30687,lv,0.0875454,0.0347158,53.28,52.24856,52.40362,T,70918,132697,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/4/20,10/6/20,SurveyMonkey,20168,lv,0.0595379,0.0210586,53.26,52.22853,52.40776,T,70917,132696,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/3/20,10/5/20,SurveyMonkey,12691,lv,0.0394995,0.0121894,52.72,51.68783,51.88956,T,70916,132695,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/2/20,10/4/20,SurveyMonkey,12510,lv,0.0417679,0.010908,52.33,51.29742,51.52246,T,70915,132694,,,
2020,National,10/21/20,Joseph R. Biden Jr.,10/1/20,10/3/20,SurveyMonkey,17645,lv,0.0615501,0.0133571,52.04,51.00716,51.25719,T,70914,132693,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/30/20,10/2/20,SurveyMonkey,21170,lv,0.0768028,0.0133274,51.96,50.9271,51.20524,T,70913,132692,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/29/20,10/1/20,SurveyMonkey,24022,lv,0.092108,0.0103795,52.02,50.98715,51.40894,T,70912,132691,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/28/20,9/30/20,SurveyMonkey,24292,lv,0.0923218,0.0099395,51.78,50.74697,51.20596,T,70911,132690,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/27/20,9/29/20,SurveyMonkey,20951,lv,0.0750635,0.0065613,51.85,50.81702,51.43036,T,70910,132689,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/26/20,9/28/20,SurveyMonkey,15482,lv,0.0539852,0.0044298,51.89,50.85705,51.51163,T,70909,132688,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/25/20,9/27/20,SurveyMonkey,15443,lv,0.052305,0.003975,51.74,50.70695,51.403,T,70908,132687,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/24/20,9/26/20,SurveyMonkey,21047,lv,0.0691513,0.0048154,51.71,50.67693,51.41344,T,70907,132686,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/23/20,9/25/20,SurveyMonkey,23974,lv,0.077186,0.0047869,52.1,51.06721,51.8392,T,70906,132685,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/22/20,9/24/20,SurveyMonkey,22170,lv,0.0708303,0.003779,52.37,51.33746,52.14261,T,70905,132684,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/21/20,9/23/20,SurveyMonkey,19097,lv,0.0612956,0.0027086,52.45,51.41754,52.25657,T,70904,132683,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/20/20,9/22/20,SurveyMonkey,13675,lv,0.0440898,0.0015533,52.68,51.64779,52.51936,T,70903,132682,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/19/20,9/21/20,SurveyMonkey,9248,lv,0.0297472,0.0007866,51.45,50.41678,51.32201,T,70902,132681,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/18/20,9/20/20,SurveyMonkey,8738,lv,0.0280072,0.0004939,51.59,50.55685,51.49339,T,70901,132680,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/17/20,9/19/20,SurveyMonkey,12696,lv,0.0405956,0.0003574,51.32,50.28672,51.25404,T,70900,132679,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/16/20,9/18/20,SurveyMonkey,16194,lv,0.0519716,0,52.46,51.42754,52.42394,T,70899,132678,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/15/20,9/17/20,SurveyMonkey,18003,lv,0.0580971,0,53.08,52.04828,53.07273,T,70898,132677,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/14/20,9/16/20,SurveyMonkey,18332,lv,0.0597532,0,53.26,52.22853,53.28219,T,70897,132676,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/13/20,9/15/20,SurveyMonkey,14750,lv,0.0487579,0,53.94,52.90964,53.98866,T,70896,132675,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/12/20,9/14/20,SurveyMonkey,10702,lv,0.0358414,0,53.46,52.42883,53.52573,T,70895,132674,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/11/20,9/13/20,SurveyMonkey,10673,lv,0.0360014,0,53.68,52.64919,53.76175,T,70894,132673,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/10/20,9/12/20,SurveyMonkey,17462,lv,0.0588894,0,53.6,52.56905,53.69658,T,70893,132672,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/9/20,9/11/20,SurveyMonkey,20221,lv,0.0683015,0,53.65,52.61914,53.76242,T,70892,132671,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/8/20,9/10/20,SurveyMonkey,20237,lv,0.0690759,0,52.35,51.31744,52.47881,T,70891,132670,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/7/20,9/9/20,SurveyMonkey,13466,lv,0.0469029,0,52.16,51.12726,52.30336,T,70890,132669,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/6/20,9/8/20,SurveyMonkey,9761,lv,0.0350086,0,52.05,51.01717,52.20481,T,70889,132668,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/5/20,9/7/20,SurveyMonkey,6699,lv,0.0246815,0,52.82,51.78795,52.985,T,70888,132667,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/4/20,9/6/20,SurveyMonkey,10478,lv,0.0396362,0,52.16,51.12726,52.33557,T,70887,132666,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/3/20,9/5/20,SurveyMonkey,13796,lv,0.0533001,0,51.79,50.75698,51.97402,T,70886,132665,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/2/20,9/4/20,SurveyMonkey,16337,lv,0.0647251,0,51.19,50.15667,51.38171,T,70885,132664,,,
2020,National,10/21/20,Joseph R. Biden Jr.,9/1/20,9/3/20,SurveyMonkey,16839,lv,0.0690422,0,51.39,50.35675,51.58773,T,70884,132663,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/31/20,9/2/20,SurveyMonkey,16423,lv,0.0699902,0,51.32,50.28672,51.52423,T,70883,132662,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/30/20,9/1/20,SurveyMonkey,12929,lv,0.0580663,0,51.73,50.69694,51.94351,T,70882,132661,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/29/20,8/31/20,SurveyMonkey,9259,lv,0.0441627,0,51.66,50.6269,51.88406,T,70881,132660,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/28/20,8/30/20,SurveyMonkey,8979,lv,0.0451832,0,51.74,50.70695,51.97304,T,70880,132659,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/27/20,8/29/20,SurveyMonkey,12255,lv,0.0677369,0,51.55,50.51683,51.79616,T,70879,132658,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/26/20,8/28/20,SurveyMonkey,15759,lv,0.0948592,0,51.47,50.43679,51.73392,T,70878,132657,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/25/20,8/27/20,SurveyMonkey,15915,lv,0.1041321,0,51.58,50.54685,51.85894,T,70877,132656,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/24/20,8/26/20,SurveyMonkey,18704,lv,0.1210687,0,51.28,50.2467,51.55415,T,70876,132655,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/23/20,8/25/20,SurveyMonkey,15902,lv,0.1005138,0,50.69,49.65656,50.97384,T,70875,132654,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/22/20,8/24/20,SurveyMonkey,15332,lv,0.0962937,0,50.55,49.51655,50.83278,T,70874,132653,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/21/20,8/23/20,SurveyMonkey,11023,lv,0.0692504,0,51.17,50.13666,51.44671,T,70873,132652,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/20/20,8/22/20,SurveyMonkey,14650,lv,0.0915985,0,52.24,51.20734,52.50195,T,70872,132651,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/19/20,8/21/20,SurveyMonkey,17663,lv,0.1109346,0,52.67,51.63777,52.91755,T,70871,132650,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/18/20,8/20/20,SurveyMonkey,20401,lv,0.1245767,0,52.84,51.80797,53.07295,T,70870,132649,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/17/20,8/19/20,SurveyMonkey,19511,lv,0.1134789,0,52.7,51.66781,52.90066,T,70869,132648,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/16/20,8/18/20,SurveyMonkey,14944,lv,0.082009,0,51.86,50.82703,52.03333,T,70868,132647,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/15/20,8/17/20,SurveyMonkey,11512,lv,0.0604709,0,51.94,50.90709,52.08147,T,70867,132646,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/14/20,8/16/20,SurveyMonkey,11608,lv,0.0595198,0,51.82,50.787,51.94739,T,70866,132645,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/13/20,8/15/20,SurveyMonkey,15517,lv,0.0774323,0,51.93,50.89708,52.04559,T,70865,132644,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/12/20,8/14/20,SurveyMonkey,18730,lv,0.0917241,0,50.82,49.78658,50.92833,T,70864,132643,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/11/20,8/13/20,SurveyMonkey,18559,lv,0.0836112,0,50.61,49.57655,50.72365,T,70863,132642,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/10/20,8/12/20,SurveyMonkey,18313,lv,0.0800352,0,50.98,49.94661,51.09479,T,70862,132641,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/9/20,8/11/20,SurveyMonkey,14370,lv,0.0563265,0,51.52,50.48682,51.65402,T,70861,132640,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/8/20,8/10/20,SurveyMonkey,11367,lv,0.0426554,0,51.45,50.41678,51.59435,T,70860,132639,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/7/20,8/9/20,SurveyMonkey,11623,lv,0.0416072,0,51.41,50.37676,51.56417,T,70859,132638,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/6/20,8/8/20,SurveyMonkey,16479,lv,0.0562132,0,51.66,50.6269,51.82782,T,70858,132637,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/5/20,8/7/20,SurveyMonkey,20812,lv,0.067909,0,51.96,50.9271,52.13982,T,70857,132636,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/4/20,8/6/20,SurveyMonkey,21159,lv,0.0664174,0,51.78,50.74697,51.97135,T,70856,132635,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/3/20,8/5/20,SurveyMonkey,20765,lv,0.063495,0,51.48,50.4468,51.6808,T,70855,132634,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/2/20,8/4/20,SurveyMonkey,15849,lv,0.0476745,0,51.02,49.98662,51.22978,T,70854,132633,,,
2020,National,10/21/20,Joseph R. Biden Jr.,8/1/20,8/3/20,SurveyMonkey,12024,lv,0.0354971,0,51.92,50.88707,52.13977,T,70853,132632,,,
2020,National,10/21/20,Joseph R. Biden Jr.,7/31/20,8/2/20,SurveyMonkey,11982,lv,0.0345755,0,52.17,51.13727,52.4017,T,70852,132631,,,
